227, i bought this two years ago for use with a takamine it hasn't seen heavy use it wasn't supposed to it sits in a corner of the living room holds the guitar securely and doesn't cause problems although it does make my ownership of a guitar more obvious and my 91 yo neighbor was convinced for a year that i was drunk and  wailing away on the guitar at 3 am at least that's what she told the policethis stand is very similar to the slightly better selling musician's gear stand they might actually be the same stand under different names the pricing for both is very close if you consider shipping if i were to buy a stand again i would still get this one because it's available under prime the other one isn't that gives this stand more valuethe stand is very easy to set up the lower cradle is not fixed and adjusts itself to the appropriate position for your guitar this took a little getting used to but it does work very well the padding on the stand does protect my guitar well extended contact with the guitar surface has not caused any problemsgiven the very low price this is an excellent choice for a living room stand if you're on the road or performing you might need something a bit different but i can definitely recommend this for casual players like myself overall, two years old and still going strong ,5
228, nice basic guitar strap great price and should last long enough  i have started using the padded levies strap as it doesnt hurt my shoulder like a regular strap this can be a little scratchy overall,  nice,5
229, the planet waves guitar rest works for ukuleles  i just got one and have used it for a few days and it's the bomb  i can set my little ukuleles down now without fear of falling over  this product is a rubber disc with small arms in a gentle curve that nestles against the edge of any surface and you can set your instrument against it and voila it doesn't fall over  here at home i use it on the second shelf of a bookcase and my concert sized ukulele fits like a glove heel on carpet neck in guitar resti'm going to buy a couple more for my ukulele cases because i can use them at one of my uke parties  if one sets a tiny ukulele on the floor for instance to take a whizz they're just small enough to go unseen and have someone step on them  here i just find a spot near wherever i'm sitting and it becomes my lean spot and i can even set my beer can on the round part on the back  coaster ukeguitar holder  it's quite immovable once it has some weight against it from the instrument  i could carry a metal stand with me but it wouldn't fit in my ukulele casethis planet waves product does  a winner overall,  nice,5
230, i used these on my ukuleles and they worked well enough that i bought tow more pairs  they hold a regular strap well and work particularly well with the leather strap attachment from a uke leash google it those are fabulouscheers overall,  nice,5
231, i payed the 11 for this just because the tuner i have was so slow to respond i needed something new  the response time on this is like half a second and it's super simple to use  keep in mind that the snark website sells this tuner for 40 so 14 the cost here is definitely worth it overall, unbeatable deal ,5
232, this gauge is perfect for my 1970 gibson j50 the phospherbronze alloy wrap brings out hidden tonal snap in this old rather heavilybraced guitar the may be too bright for a lighter instrument but they really shine on my old guitar overall, unbeatable for an older guitar ,5
233, until 56 years ago there was a virtual void in highquality personal digital recorders  then the zoom h2 came along and numerous variations on a theme were soon to follow  i've owned both the h2 and the h1 and though both have their strong points the tascam dr05 has served me better than either the h2 has pleasing 4point sound and the h1 at half the size of the tascam works well for stealth as well as video recordings when mounted on a camera  but both recorders are more complicated than necessary with tricky menu systems excessive tiny buttons 6 on one thin side of the h1 and dicey build qualitythe tascam addresses these shortcomings with a machine that's a pleasure to use  there are no shaky rattling parts the controls are solid and instantly solved easily manageable with a single thumb and the widespread mic pattern is ideal for most stereo recordings of music for dictation i use a separate small mic inserted in the topside input  the machine reminds me of the far costlier sony pcm50 in terms of ease and convenience of operation the tascam's 320 kbps mp3 recordings of a grand piano strike my ears as no less authentic and sonically present than its 9624 wav files and tweaking is held to the absolute minimum  if you don't have 500 to spend and are looking for a woodshedding companion for dayin dayout use this is the one overall, unbeatable value convenience and durability ,5
234, wow simply good for the price u can not get a better deal it does the job perfectly i have 4 of these so far will get more if needed overall, unbeatable ,5
235, this microphone deserves the positive reviews it has received it is very well made equipment which is readily apparent to a total sound equipment novice like myself the item as pictured looks different from what i received; it is not the all lighter gray plastic looking body base it's more of champagne color and is metal and the screw on adapter on the bottom is black heavy duty plastic not sure why the picture is showing that is because the actual microphone i received is much more impressive lookingi was initially looking to spend ~125 on a simple home recording setup using my imac i ultimately spent about 135 because i moved to a behringer mixer board that can convey the appropriate power to a condenser mic like this onefor those who are starting out with recording i recommend this microphone and a quality xlr cord and you will not be disappointed with your results overall, unbelievable quality for the price ,5
236, at the 600 price point for an all tube amp plus reverb and tremelo well there are two pedals i won't have to buy this is insane it is not only really loud but you can do anything from jangly pop to pink floyd to hard rock high gain modern metal heads though might want to look at engl i dialed in a richie blackmore tone the other day and just started blasting awayit's also a hefty beast and should stand up to sustained usethe only thing that was a drag about it was that the footswitch which controls the reverb and tremolo is sold separately at about 40 street and everybody was out i managed to snag one but it involved a bit of luck they should be restocking stores in a couple of weeks overall, unbelievable value for money ,5
237, this is an amazing guitar i couldn't put it down i have experience playing really really expensive guitars my 500 beater acoustic i was just going to take to the beach and stuff actually got warped and never played well at all i couldn't imagine what i would b getting for 90 by was i wrong it's my best acoustic currently this thing sounds like sustains and holds its' own tune like a similar 200000+ martin model and that's zero exaggeration get it and see you will be blown away i bought a second one i just wish i had found this guitar sooner overall, unbelievable ,5
238, highest quality guitar i've ever seen in this price range it looks feels and sounds amazing a+ i bought two overall, unbelievable ,5
239, got it for 500 bucks and wish i'd bought about 5 more just as good as anything else out thereonlky complaint is the adjustment to the neck support does go as low as i'd like but that's my take on it buy if you need a stand for the money you won't be disappointed overall, unbelievable ,5
240, i have the original version of this capo and it works just fine as does this one  however it seems the have made a slight modification which increases its value from my viewpoint  they have added a channel on the capo onto which slides a bracket which is included  this bracket holds the ns micro tuner of which i have 3  i had considered anther capo which came with a tuner for certain applications  however now this ingenious little bracket enables me to use a tuner in tandem or not depending on my need  a simple modification but bordering on genius  the capo itself id wuite capable as it is a spring attached capo with a micro adjustment screw spring which can be helpful with guitars that go sharp when a capo is employed  highly recommended overall,  nice,5
241, as stated i use the d'addario 9s and 10s on all my electric guitars except for the gibson lp's and i use brite wires on thosei like the d'addario's over the brite wires because they have color coded balls and this makes changing out all the strings at once a lot easier do not produce a lot of body acid so strings last a very long time with me no matter who the manufacturer is and i play many guitars in my collection so none of them gets heavyset exl strings produce great tone and are great for bending overall,  nice,5
242, i bought these for my teen son who plays the bass he absolutely loves them and they seem to be lasting a good while as well nice sounds overall, use for bass guitar very pleased ,5
243, sometimes i have to run a longer cable to a snake if i'm doing the big band thing otherwise i use this cable at every show love it overall,  nice,5
244, a real workhorse for sure  not too heavy but still very robust and reliable when you are holding up expensive guitars  i also have the 6 guitar one which is incredibly big  almost too big but still easy to use once you get the hang of it overall,  nice,5
245, a lot of zoom h1 users put this over their mics  the fit is nearly perfect  for that application this is the windscreen to get  works great overall,  nice,5
246, these are great  i have these on all my guitars  only problem is the clip on install to the strap  if you can't get it done google for install videos which will show you how to use a pliers to push the clip into place  once installed you are good for life overall,  nice,5
247, 2 15&34; speakers each with a horn built into the cabinet these hold up great year round i will more than likely take the speakers down to make sure they don't fall onto my baby grand overall,  nice,5
248, i use this all the time  it's pretty basic but really good for a beginner  not all chords are in here but the &34;core&34; chords are  worth the price overall,  nice,5
